Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2017-05-16,33.9,33.99,33.355,33.42,13539697.0,0.0,1.0,33.187301005446,33.275408884222,32.653758850639,32.717392318643,13539697.0
2017-05-15,33.97,34.15,33.65,33.82,13601594.0,0.0,1.0,33.255829355605,33.432045113156,32.942556897736004,33.108982890979,13601594.0
2017-05-12,33.94,34.145,33.27,33.62,12439756.0,0.0,1.0,33.22646006268,33.427150231002,32.570545854018,32.913187604811,12439756.0
2017-05-11,34.07,34.23,33.9,34.11,9016375.0,0.0,1.0,33.353726998689,33.510363227623,33.187301005446,33.392886055922,9016375.0
2017-05-10,34.25,34.46,34.08,34.23,7656030.0,0.0,1.0,33.529942756240004,33.735527806716,33.363516762997,33.510363227623,7656030.0
2017-05-09,33.9,34.47,33.9,34.26,8397570.0,0.0,1.0,33.187301005446,33.745317571023996,33.187301005446,33.539732520548,8397570.0
2017-05-08,33.85,34.25,33.8,33.97,11559474.0,0.0,1.0,33.138352183904,33.529942756240004,33.089403362362,33.255829355605,11559474.0
2017-05-05,33.3,33.77,33.2,33.77,10123823.0,0.0,1.0,32.599915146943005,33.060034069437,32.502017503859,33.060034069437,10123823.0
2017-05-04,33.65,33.67,32.97,33.15,12447796.0,0.0,1.0,32.942556897736004,32.962136426353,32.276852924766004,32.453068682317,12447796.0
2017-05-03,33.03,33.66,33.01,33.48,12610759.0,0.0,1.0,32.335591510616005,32.952346662045,32.316011981999004,32.776130904493996,12610759.0
2017-05-02,34.09,34.34,32.82,33.2,24105425.0,0.0,1.0,33.373306527306,33.618050635015,32.13000646014,32.502017503859,24105425.0
2017-05-01,34.63,34.65,34.13,34.2,12773135.0,0.0,1.0,33.901953799959,33.921533328575,33.412465584539,33.480993934698,12773135.0
2017-04-28,35.07,35.29,34.42,34.64,16610013.0,0.0,1.0,34.332703429527996,34.548078244313004,33.696368749483,33.911743564267,16610013.0
2017-04-27,34.52,34.59,33.95,34.54,13796967.0,0.0,1.0,33.794266392566,33.862794742725,33.236249826988,33.813845921183,13796967.0
2017-04-26,34.01,34.94,33.95,34.38,14529664.0,0.0,1.0,33.294988412838,34.205436493519,33.236249826988,33.657209692249,14529664.0
2017-04-25,34.1,34.16,33.72,33.99,11458556.0,0.0,1.0,33.383096291613995,33.441834877464,33.011085247895004,33.275408884222,11458556.0
2017-04-24,34.06,34.15,33.63,33.91,13984612.0,0.0,1.0,33.34393723438,33.432045113156,32.922977369120005,33.197090769755,13984612.0
2017-04-21,34.11,34.16,33.61,33.75,9713234.0,0.0,1.0,33.392886055922,33.441834877464,32.903397840503004,33.04045454082,9713234.0
2017-04-20,33.95,34.5197,33.9,34.1,11655366.0,0.0,1.0,33.236249826988,33.793972699636996,33.187301005446,33.383096291613995,11655366.0
2017-04-19,33.89,34.1,33.71,33.79,12368731.0,0.0,1.0,33.177511241138,33.383096291613995,33.001295483587,33.079613598053996,12368731.0
2017-04-18,33.72,33.825,33.485,33.69,7020421.0,0.0,1.0,33.011085247895004,33.113877773133,32.781025786648,32.98171595497,7020421.0
2017-04-17,33.47,33.98,33.37,33.9,10736501.0,0.0,1.0,32.766341140185,33.265619119913,32.668443497101,33.187301005446,10736501.0
2017-04-13,33.78,33.91,33.37,33.39,9527066.0,0.0,1.0,33.069823833745,33.197090769755,32.668443497101,32.688023025718,9527066.0
2017-04-12,34.03,34.29,33.72,33.94,14714992.0,0.0,1.0,33.314567941455,33.569101813473,33.011085247895004,33.22646006268,14714992.0
2017-04-11,34.09,34.09,33.585,33.92,10424332.0,0.0,1.0,33.373306527306,33.373306527306,32.878923429732,33.206880534063,10424332.0
2017-04-10,33.84,34.12,33.8,33.97,13814860.0,0.0,1.0,33.128562419596,33.402675820230996,33.089403362362,33.255829355605,13814860.0
2017-04-07,34.03,34.2,33.7,33.71,14540444.0,0.0,1.0,33.314567941455,33.480993934698,32.991505719278,33.001295483587,14540444.0
2017-04-06,34.02,34.47,33.89,34.16,12171920.0,0.0,1.0,33.304778177147,33.745317571023996,33.177511241138,33.441834877464,12171920.0
2017-04-05,34.62,34.65,33.99,34.0,10664248.0,0.0,1.0,33.89216403565,33.921533328575,33.275408884222,33.28519864853,10664248.0
2017-04-04,33.9,34.43,33.9,34.27,9499937.0,0.0,1.0,33.187301005446,33.706158513790996,33.187301005446,33.549522284857,9499937.0
2017-04-03,35.33,35.4,33.8,34.17,31887994.0,0.0,1.0,34.587237301546004,34.655765651704996,33.089403362362,33.451624641773,31887994.0
2017-03-31,35.35,35.51,35.27,35.36,11772788.0,0.0,1.0,34.606816830163005,34.763453059096996,34.528498715696,34.616606594471,11772788.0
2017-03-30,35.5,35.79,35.315,35.41,8760580.0,0.0,1.0,34.753663294789,35.037566459732,34.572552655084,34.665555416013,8760580.0
2017-03-29,35.62,36.06,35.52,35.54,13884366.0,0.0,1.0,34.871140466489,35.301890096059,34.773242823406,34.792822352022,13884366.0
2017-03-28,34.66,36.25,34.66,35.56,29791419.0,0.0,1.0,33.931323092884,35.487895617918,33.931323092884,34.812401880639,29791419.0
2017-03-27,34.28,34.75,33.97,34.71,12941315.0,0.0,1.0,33.559312049165,34.019430971659006,33.255829355605,33.980271914426,12941315.0
2017-03-24,34.4,35.07,34.08,34.56,16255465.0,0.0,1.0,33.676789220866,34.332703429527996,33.363516762997,33.8334254498,16255465.0
2017-03-23,34.0,34.4566,33.7901,34.26,14536629.0,0.0,1.0,33.28519864853,33.732199286851,33.079711495697,33.539732520548,14536629.0
2017-03-22,34.31,34.61,33.96,34.39,18940396.0,0.0,1.0,33.58868134209,33.882374271342,33.246039591297,33.666999456557,18940396.0
2017-03-21,35.95,35.98,34.47,34.55,30898022.0,0.0,1.0,35.194202688666,35.223571981592,33.745317571023996,33.823635685492,30898022.0
2017-03-20,36.36,36.45,35.6,35.71,38504849.0,0.0,1.0,35.59558302531,35.683690904086,34.851560937873,34.959248345265,38504849.0
2017-03-17,37.13,37.16,36.3,36.33,19603616.0,0.0,1.0,36.349394877057,36.378764169982,35.53684443946,35.566213732385,19603616.0
2017-03-16,37.09,37.12,36.77,37.08,12598966.0,0.0,1.0,36.310235819823,36.339605112747996,35.996963361954,36.300446055514996,12598966.0
2017-03-15,37.07,37.16,36.79,37.09,28089837.0,0.0,1.0,36.290656291206005,36.378764169982,36.016542890570996,36.310235819823,28089837.0
2017-03-14,36.75,36.965,36.68,36.96,5924349.0,0.0,1.0,35.977383833337996,36.187863765968,35.908855483179,36.182968883814,5924349.0
2017-03-13,37.0,37.125,36.83,36.87,10120696.0,0.0,1.0,36.222127941047,36.344499994902,36.055701947805,36.094861005038,10120696.0
2017-03-10,37.1,37.185,36.77,36.83,18652683.0,0.0,1.0,36.320025584130995,36.403238580753005,35.996963361954,36.055701947805,18652683.0
2017-03-09,37.33,37.35,36.78,36.83,12703571.0,0.0,1.0,36.545190163224,36.564769691841,36.006753126263,36.055701947805,12703571.0
2017-03-08,37.11,37.6865,37.11,37.27,11377291.0,0.38,1.0,36.32981534844,36.894195260818,36.32981534844,36.486451577374,11377291.0
2017-03-07,37.76,37.84,37.3,37.52,17234957.0,0.0,1.0,36.593052099911,36.670579752665,36.147268096575,36.360469141649,17234957.0
2017-03-06,37.98,38.55,37.2,37.91,20199145.0,0.0,1.0,36.806253144984005,37.358637670857,36.050358530632,36.738416448825,20199145.0
2017-03-03,37.76,38.37,37.58,38.23,19515749.0,0.0,1.0,36.593052099911,37.18420045216,36.418614881214,37.048527059841,19515749.0
2017-03-02,37.37,38.1,37.25,37.76,14929759.0,0.0,1.0,36.215104792735,36.922544624116,36.098813313604005,36.593052099911,14929759.0
2017-03-01,37.2,37.75,37.18,37.43,10702571.0,0.0,1.0,36.050358530632,36.583361143317,36.030976617444,36.2732505323,10702571.0
2017-02-28,37.15,37.22,36.55,36.84,10496939.0,0.0,1.0,36.001903747661,36.069740443821004,35.420446352006,35.701484093239,10496939.0
2017-02-27,36.92,37.36,36.86,37.27,10091775.0,0.0,1.0,35.779011745992996,36.205413836141,35.720866006428,36.118195226792004,10091775.0
2017-02-24,36.87,37.19,36.57,36.9,13059485.0,0.0,1.0,35.730556963021996,36.040667574038,35.439828265194,35.759629832805,13059485.0
2017-02-23,37.94,38.07,37.19,37.25,13179198.0,0.0,1.0,36.767489318607,36.893471754333,36.040667574038,36.098813313604005,13179198.0
2017-02-22,37.89,38.105,37.795,37.84,9102733.0,0.0,1.0,36.719034535636,36.927390102413,36.626970447991,36.670579752665,9102733.0
2017-02-21,37.6,38.1,37.42,37.81,14532419.0,0.0,1.0,36.437996794403,36.922544624116,36.263559575706,36.641506882882,14532419.0
2017-02-17,36.79,37.9,36.41,37.22,15777299.0,0.0,1.0,35.653029310268,36.72872549223,35.284772959685995,36.069740443821004,15777299.0
2017-02-16,37.11,37.16,36.82,37.03,9369429.0,0.0,1.0,35.963139921284,36.011594704254996,35.682102180051,35.88561226853,9369429.0
2017-02-15,36.95,37.11,36.6,37.08,15674368.0,0.0,1.0,35.808084615776,35.963139921284,35.468901134977,35.934067051501,15674368.0
2017-02-14,36.72,37.4,36.67,37.24,31399674.0,0.0,1.0,35.585192614108,36.244177662518,35.536737831136996,36.08912235701,31399674.0
2017-02-13,35.38,35.54,35.18,35.52,10141588.0,0.0,1.0,34.286604430478,34.441659735986,34.092785298593,34.422277822797,10141588.0
2017-02-10,35.21,35.32,35.08,35.17,10321844.0,0.0,1.0,34.121858168376,34.228458690912,33.99587573265,34.083094341999,10321844.0
2017-02-09,35.28,35.4,35.02,35.08,14833963.0,0.0,1.0,34.189694864535,34.305986343666,33.937729993085,33.99587573265,14833963.0
2017-02-08,35.2,35.33,34.72,35.14,16866377.0,0.0,1.0,34.112167211781,34.238149647507,33.647001295257,34.054021472216,16866377.0
2017-02-07,35.75,35.96,34.8,35.1,39468332.0,0.0,1.0,34.645169824465,34.848679912945,33.724528948011,34.015257645839,39468332.0
2017-02-06,36.41,36.83,36.26,36.83,13925124.0,0.0,1.0,35.284772959685995,35.691793136645,35.139408610772,35.691793136645,13925124.0
2017-02-03,35.92,36.33,35.68,36.33,13962127.0,0.0,1.0,34.809916086567995,35.207245306932,34.577333128305995,35.207245306932,13962127.0
2017-02-02,36.08,36.14,35.47,35.73,11893731.0,0.0,1.0,34.964971392076,35.023117131641,34.373823039826,34.625787911277,11893731.0
2017-02-01,36.68,37.11,35.86,36.14,13743136.0,0.0,1.0,35.546428787730996,35.963139921284,34.751770347002,35.023117131641,13743136.0
2017-01-31,36.25,36.65,36.12,36.61,10679036.0,0.0,1.0,35.129717654178,35.517355917947995,35.003735218453,35.478592091571,10679036.0
2017-01-30,36.84,36.9,36.13,36.33,11786829.0,0.0,1.0,35.701484093239,35.759629832805,35.013426175047,35.207245306932,11786829.0
2017-01-27,37.52,37.59,36.88,37.01,10227611.0,0.0,1.0,36.360469141649,36.428305837808,35.740247919615996,35.866230355342005,10227611.0
2017-01-26,38.1,38.25,37.37,37.52,10807492.0,0.0,1.0,36.922544624116,37.067908973029,36.215104792735,36.360469141649,10807492.0
2017-01-25,37.71,38.375,37.6,38.28,20745169.0,0.0,1.0,36.54459731694,37.189045930458,36.437996794403,37.096981842812,20745169.0
2017-01-24,36.7,37.24,36.68,37.0,11600322.0,0.0,1.0,35.56581070092,36.08912235701,35.546428787730996,35.856539398747,11600322.0
2017-01-23,37.01,37.13,36.38,36.65,11624390.0,0.0,1.0,35.866230355342005,35.982521834473,35.255700089903,35.517355917947995,11624390.0
2017-01-20,37.42,37.42,36.76,37.01,13966494.0,0.0,1.0,36.263559575706,36.263559575706,35.623956440485,35.866230355342005,13966494.0
2017-01-19,37.63,37.84,37.16,37.3,8262742.0,0.0,1.0,36.467069664185,36.670579752665,36.011594704254996,36.147268096575,8262742.0
2017-01-18,37.45,37.58,37.12,37.47,11218136.0,0.0,1.0,36.292632445489,36.418614881214,35.972830877877996,36.312014358677004,11218136.0
2017-01-17,37.34,37.69,37.165,37.31,8225744.0,0.0,1.0,36.186031922952,36.525215403751,36.016440182553,36.156959053169,8225744.0
2017-01-13,37.55,37.77,37.15,37.34,8748845.0,0.0,1.0,36.389542011431,36.602743056505,36.001903747661,36.186031922952,8748845.0
2017-01-12,38.0,38.15,37.06,37.51,16829251.0,0.0,1.0,36.825635058173,36.970999407087,35.914685138313,36.350778185054004,16829251.0
2017-01-11,37.54,38.11,37.22,37.95,19553925.0,0.0,1.0,36.379851054837,36.93223558071,36.069740443821004,36.777180275202,19553925.0
2017-01-10,36.19,38.16,36.05,37.35,34804533.0,0.0,1.0,35.071571914612996,36.980690363681,34.935898522293,36.195722879546,34804533.0
2017-01-09,36.12,36.535,35.86,36.01,15204536.0,0.0,1.0,35.003735218453,35.405909917114,34.751770347002,34.897134695916,15204536.0
2017-01-06,36.41,36.545,35.93,35.99,13240094.0,0.0,1.0,35.284772959685995,35.415600873709,34.819607043161994,34.877752782727,13240094.0
2017-01-05,37.01,37.05,36.065,36.39,15635155.0,0.0,1.0,35.866230355342005,35.904994181719,34.950434957184,35.265391046497996,15635155.0
2017-01-04,35.6,37.235,35.47,37.09,23381982.0,0.0,1.0,34.499805475552,36.084276878712004,34.373823039826,35.943758008096,23381982.0
2017-01-03,34.98,35.57,34.84,35.15,10904891.0,0.0,1.0,33.898966166708,34.470732605769,33.763292774388,34.06371242880999,10904891.0
